lsn,eventtime(utc+8),event,detail,file/directory name,full path,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,target vcn,cluster index,is_timestomped,is_suspicious_execution
10589176611,,,,1-5ea7-658d6d43,\Users\blueangel\AppData\Local\Dropbox\logs\1\1-5ea7-658d6d43,12/28/23 20:42:43,12/28/23 20:42:43,12/28/23 20:42:43,12/28/23 20:42:43,Update Resident Value,0x3257,6,0,0
10589176645,,,,mouhid.sys,\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_1793a485b491b199\mouhid.sys,12/7/19 17:07:56,12/7/19 17:07:56,12/25/23 16:25:39,12/28/23 9:30:17,Update Resident Value,0x3258,0,0,0
10589176679,,,,mouclass.sys,\Windows\System32\DriverStore\FileRepository\msmouse.inf_amd64_1793a485b491b199\mouclass.sys,12/7/19 17:07:56,12/7/19 17:07:56,12/25/23 16:25:39,12/28/23 9:30:17,Update Resident Value,0x3258,6,0,0
10589176713,,,,mpsdrv.sys,\Windows\System32\drivers\mpsdrv.sys,12/7/19 17:08:33,12/7/19 17:08:33,12/25/23 16:25:39,12/28/23 9:30:17,Update Resident Value,0x325A,0,0,0
10589176747,,,,mslldp.sys,\Windows\WinSxS\amd64_microsoft-windows-l..erdiscoveryprotocol_31bf3856ad364e35_10.0.19041.1_none_62f1a2641655cb38\mslldp.sys,12/7/19 17:09:05,12/7/19 17:09:05,12/25/23 16:25:40,12/28/23 9:30:17,Update Resident Value,0x325C,6,0,0
10589176781,,,,ndiscap.sys,\Windows\WinSxS\amd64_microsoft-windows-n..cketcapture-drivers_31bf3856ad364e35_10.0.19041.1_none_d2f9a429a5b430b2\ndiscap.sys,12/7/19 17:09:48,12/7/19 17:09:48,12/25/23 16:25:41,12/28/23 9:30:18,Update Resident Value,0x325F,6,0,0
10589176815,,,,NdisVirtualBus.sys,\Windows\WinSxS\amd64_microsoft-windows-ndis-virtualbus_31bf3856ad364e35_10.0.19041.1_none_1153eeecbb78ada1\NdisVirtualBus.sys,12/7/19 17:09:05,12/7/19 17:09:05,12/25/23 16:25:40,12/28/23 9:30:18,Update Resident Value,0x3260,2,0,0
10589176857,,,,npsvctrig.sys,\Windows\WinSxS\amd64_dual_npsvctrig.inf_31bf3856ad364e35_10.0.19041.1_none_36b54dea8a6d735b\npsvctrig.sys,12/7/19 17:07:56,12/7/19 17:07:56,12/25/23 16:25:39,12/28/23 9:30:18,Update Resident Value,0x3263,2,0,0
10589176891,,,,ntosext.sys,\Windows\WinSxS\amd64_microsoft-windows-ntosext_31bf3856ad364e35_10.0.19041.1_none_89e4438cceba3f44\ntosext.sys,12/7/19 17:08:58,12/7/19 17:08:58,12/25/23 16:25:39,12/28/23 9:30:18,Update Resident Value,0x3264,0,0,0
10589176925,,,,Ndu.sys,\Windows\WinSxS\amd64_microsoft-windows-ndu_31bf3856ad364e35_10.0.19041.1_none_651d7e29f671cb7c\Ndu.sys,12/7/19 17:09:33,12/7/19 17:09:33,12/25/23 16:25:41,12/28/23 9:30:18,Update Resident Value,0x3264,2,0,0
10589176959,,,,null.sys,\Windows\WinSxS\amd64_microsoft-windows-null_31bf3856ad364e35_10.0.19041.1_none_5f56fb00ba5a9142\null.sys,12/7/19 17:08:49,12/7/19 17:08:49,12/25/23 16:25:39,12/28/23 9:30:18,Update Resident Value,0x3264,4,0,0
10589176993,,,,1-7412-658d7bbc,\Users\blueangel\AppData\Local\Dropbox\logs\1\1-7412-658d7bbc,12/28/23 21:44:28,12/28/23 21:44:28,12/28/23 21:44:28,12/28/23 21:44:28,Update Resident Value,0x3266,2,0,0
10589177027,,,,rdpbus.sys,\Windows\WinSxS\amd64_dual_rdpbus.inf_31bf3856ad364e35_10.0.19041.1_none_a4131cf5ae2de209\rdpbus.sys,12/7/19 17:07:56,12/7/19 17:07:56,12/25/23 16:25:41,12/28/23 9:30:18,Update Resident Value,0x326C,4,0,0
10589177061,,,,rspndr.sys,\Windows\System32\drivers\rspndr.sys,12/7/19 17:08:55,12/7/19 17:08:55,12/25/23 16:25:39,12/28/23 9:30:18,Update Resident Value,0x3270,6,0,0
10589177095,,,,serenum.sys,\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_f2e8231e8b60f214\serenum.sys,12/7/19 17:07:54,12/7/19 17:07:54,12/25/23 16:25:39,12/28/23 9:30:18,Update Resident Value,0x3272,2,0,0
10589177129,,,,serial.sys,\Windows\System32\DriverStore\FileRepository\msports.inf_amd64_f2e8231e8b60f214\serial.sys,12/7/19 17:07:54,12/7/19 17:07:54,12/25/23 16:25:39,12/28/23 9:30:18,Update Resident Value,0x3274,4,0,0
10589177163,,,,tdi.sys,\Windows\WinSxS\amd64_microsoft-windows-tdi-driver_31bf3856ad364e35_10.0.19041.1_none_1cdf560fd553ffa5\tdi.sys,12/7/19 17:08:49,12/7/19 17:08:49,12/25/23 16:25:39,12/31/23 0:25:07,Update Resident Value,0x327A,4,0,0
10589177197,,,,Ucx01000.sys,\Windows\System32\drivers\Ucx01000.sys,12/7/19 17:08:09,12/7/19 17:08:09,12/25/23 16:25:40,12/28/23 9:30:18,Update Resident Value,0x3282,4,0,0
10589177231,,,,vmgencounter.sys,\Windows\System32\DriverStore\FileRepository\wgencounter.inf_amd64_f496147578cad554\vmgencounter.sys,12/7/19 17:07:57,12/7/19 17:07:57,12/25/23 16:25:41,12/28/23 9:30:19,Update Resident Value,0x3287,0,0,0
10589177265,,,,WdmCompanionFilter.sys,\Windows\WinSxS\amd64_microsoft-onecore-wdmcompanionfilter_31bf3856ad364e35_10.0.19041.1_none_a6734cb2ce7b7b75\WdmCompanionFilter.sys,12/7/19 17:08:39,12/7/19 17:08:39,12/25/23 16:25:39,12/28/23 9:30:19,Update Resident Value,0x328C,0,0,0
10589177299,,,,werkernel.sys,\Windows\WinSxS\amd64_microsoft-windows-errorreportingkernel_31bf3856ad364e35_10.0.19041.1_none_04dc677714cccaca\werkernel.sys,12/7/19 17:08:49,12/7/19 17:08:49,12/25/23 16:25:39,12/28/23 9:30:19,Update Resident Value,0x328D,6,0,0
