TimeStamp(UTC+8),USN,File/Directory Name,FullPath,EventInfo,SourceInfo,FileAttribute,Carving Flag,FileReferenceNumber,ParentFileReferenceNumber,case_id,label_category,label_detail
12/31/23 23:52:21,1754214976,WindowsUpdate.20231225.231817.373.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.231817.373.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA22,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.231817.373.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754215696,WindowsUpdate.20231225.235013.988.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231225.235013.988.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA24,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.235013.988.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754216504,WindowsUpdate.20231226.000148.623.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231226.000148.623.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA25,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231226.000148.623.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754217432,WindowsUpdate.20231226.001944.806.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231226.001944.806.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA29,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231226.001944.806.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754218152,WindowsUpdate.20231226.005434.402.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231226.005434.402.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA2C,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231226.005434.402.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754218928,WindowsUpdate.20231226.010558.490.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231226.010558.490.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA2D,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231226.010558.490.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754219648,WindowsUpdate.20231227.004534.197.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.004534.197.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA2E,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.004534.197.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754221088,WindowsUpdate.20231227.024016.873.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.024016.873.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA31,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.024016.873.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754221808,WindowsUpdate.20231227.034017.132.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.034017.132.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA32,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.034017.132.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754222592,WindowsUpdate.20231227.040129.253.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.040129.253.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA33,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.040129.253.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754223312,WindowsUpdate.20231227.044017.181.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.044017.181.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA34,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.044017.181.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754224032,WindowsUpdate.20231227.054017.182.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.054017.182.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA35,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.054017.182.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754224752,WindowsUpdate.20231227.064017.196.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.064017.196.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA39,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.064017.196.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754225472,WindowsUpdate.20231227.074017.195.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.074017.195.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA41,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.074017.195.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754226192,WindowsUpdate.20231227.083512.034.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.083512.034.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA42,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.083512.034.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754226976,WindowsUpdate.20231227.084749.101.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.084749.101.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CA45,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.084749.101.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754227696,WindowsUpdate.20231227.094749.424.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.094749.424.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA47,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.094749.424.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754228416,WindowsUpdate.20231227.104749.422.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.104749.422.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA61,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.104749.422.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754229136,WindowsUpdate.20231227.114749.422.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.114749.422.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CA80,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.114749.422.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754229856,WindowsUpdate.20231227.123941.413.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.123941.413.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CAAB,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.123941.413.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754230576,WindowsUpdate.20231227.131751.671.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.131751.671.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CAAC,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.131751.671.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754231360,WindowsUpdate.20231227.141751.921.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.141751.921.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CAC0,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.141751.921.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754232080,WindowsUpdate.20231227.151751.922.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.151751.922.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CACC,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.151751.922.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754232976,WindowsUpdate.20231227.161216.280.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.161216.280.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CACF,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.161216.280.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754234504,WindowsUpdate.20231227.173344.426.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.173344.426.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB2C,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.173344.426.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754235312,WindowsUpdate.20231227.183344.727.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.183344.727.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CB2E,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.183344.727.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754236032,WindowsUpdate.20231227.193344.723.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.193344.723.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CB30,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.193344.723.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754236752,WindowsUpdate.20231227.203344.753.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.203344.753.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CB32,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.203344.753.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754237472,WindowsUpdate.20231227.213344.760.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.213344.760.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB34,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.213344.760.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754238192,WindowsUpdate.20231227.223344.729.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231227.223344.729.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB35,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231227.223344.729.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754238976,WindowsUpdate.20231228.020554.227.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.020554.227.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB37,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.020554.227.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754239696,WindowsUpdate.20231228.102219.679.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.102219.679.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CB38,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.102219.679.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754240416,WindowsUpdate.20231228.112814.052.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.112814.052.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000300000000CB3A,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.112814.052.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754241400,WindowsUpdate.20231228.122814.011.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.122814.011.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB3C,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.122814.011.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754242840,WindowsUpdate.20231228.142814.057.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.142814.057.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB43,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.142814.057.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754243648,WindowsUpdate.20231228.152814.063.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.152814.063.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB46,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.152814.063.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754244368,WindowsUpdate.20231228.162814.074.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.162814.074.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB65,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.162814.074.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754245088,WindowsUpdate.20231228.172814.102.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.172814.102.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB6B,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.172814.102.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754245808,WindowsUpdate.20231228.182814.085.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.182814.085.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB70,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.182814.085.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754248032,WindowsUpdate.20231228.212814.155.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.212814.155.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB79,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.212814.155.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754249472,WindowsUpdate.20231228.232814.168.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20231228.232814.168.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CB80,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231228.232814.168.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
12/31/23 23:52:21,1754250616,WindowsUpdate.20240101.005220.500.1.etl,\Windows\Temp\_5E70631E-3378-4FE9-812C-1C1DC1C2A77A\WindowsUpdate.20240101.005220.500.1.etl,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / File_Closed,Normal,Archive,,0x000200000000CC12,0x000400000000C9EF,12,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20240101.005220.500.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-31 23:52:21) != (Creation Event Time : 2023-12-31 01:15:23))"""
1/1/24 0:06:00,1754768728,SetMACE_SI_FN_MACE_Manipulation.dll,\Program Files\Windows Mail\SetMACE_SI_FN_MACE_Manipulation.dll,Basic_Info_Changed / File_Closed,Normal,Archive,,0x00090000000031D9,0x000100000000009C,12,Timestamp Manipulation,"[Malicious] $SI, $FN timestamp of SetMACE_SI_FN_MACE_Manipulation.dll"" have been manipulated after executing SetMace. => (Basic_Info_Changed -> File Move -> Basic_Info_Changed), ((CreationTime : 2022-12-22 23:19:23) != (Creation Event Time : 2023-12-31 23:57:59))"""
1/1/24 0:06:00,1754769176,SETMACE_X64.EXE-97F7141F.pf,\Windows\Prefetch\SETMACE_X64.EXE-97F7141F.pf,File_Created / Data_Added / File_Closed,Normal,Archive / Not_Content_Indexed,,0x002800000000C360,0x0002000000019619,12,Execution of Suspicious Programs,SetMace (Timestamp Manipulation) has been executed.
